species,region,production_system,year,group,age_group,sex,ahle_component,cause,disease,disease_proportion,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,SNNP,Periurban dairy,2019,Adult,Adult,Overall,Mortality,External,All causes,1.0,16596475.579742,266900933.224606,-506529353.54048574,539722304.6999698,2019-01-01,29.06975,570919.1024945863,9181397.611765014,-17424620.21656484,18566458.421554014
Cattle,SNNP,Periurban dairy,2019,Adult,Adult,Overall,Mortality,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,24663756.9267877,455241488.58896,-867609560.7075739,916937074.5611494,2019-01-01,29.06975,848433.7473417453,15660316.603650186,-29845786.79581262,31542654.290496115
Cattle,SNNP,Periurban dairy,2019,Adult,Adult,Overall,Production loss,External,All causes,1.0,433910361.485571,345143601.351321,-242571097.1630181,1110391820.13416,2019-01-01,29.06975,14926525.391018879,11872947.01025365,-8344450.749078273,38197501.53111602
Cattle,SNNP,Periurban dairy,2019,Adult,Adult,Overall,Production loss,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,1732609929.62071,1306851288.1792,-828818595.2105217,4294038454.4519415,2019-01-01,29.06975,59601817.34004283,44955711.28679125,-28511376.782068018,147715011.46215367
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Health cost,External,All causes,1.0,58838366.997355856,1371255.703612538,56150705.81827528,61526028.17643643,2019-01-01,29.06975,2024041.039133665,47171.22450700601,1931585.4390999333,2116496.639167397
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Health cost,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Health cost,Non-infectious,All conditions,1.0,58838366.997355856,1371255.703612538,56150705.81827528,61526028.17643643,2019-01-01,29.06975,2024041.039133665,47171.22450700601,1931585.4390999333,2116496.639167397
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,27443044.7900831,127353373.59334,-222169567.45286328,277055657.0330295,2019-01-01,29.06975,944041.3072036429,4380958.680186104,-7642637.70596112,9530720.320368407
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Mortality,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,60474763.4650853,257418261.124636,-444065028.3392012,565014555.2693719,2019-01-01,29.06975,2080333.1113988012,8855193.495803576,-15275846.140376206,19436512.36317381
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,-18760439.86673,194005746.833547,-399011703.6604821,361490823.92702216,2019-01-01,29.06975,-645359.5186312232,6673801.695355034,-13726010.84152709,12435291.804264646
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Production loss,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,-62238973.0473792,591777386.645159,-1222122650.8718908,1097644704.7771323,2019-01-01,29.06975,-2141021.957443019,20357154.31488606,-42041044.41461969,37759000.49973365
Cattle,SNNP,Periurban dairy,2019,Oxen,Oxen,Overall,Health cost,External,All causes,1.0,29838863.147407528,967240.3302468956,27943072.100123614,31734654.194691442,2019-01-01,29.06975,1026457.5081453238,33273.0873243456,961242.2569896065,1091672.7593010413
Cattle,SNNP,Periurban dairy,2019,Oxen,Oxen,Overall,Health cost,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Oxen,Oxen,Overall,Health cost,Non-infectious,All conditions,1.0,29838863.147407528,967240.3302468956,27943072.100123614,31734654.194691442,2019-01-01,29.06975,1026457.5081453238,33273.0873243456,961242.2569896065,1091672.7593010413
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Health cost,External,All causes,1.0,59235018.67195105,1365156.0170073407,56559312.87861666,61910724.465285435,2019-01-01,29.06975,2037685.864926635,46961.39516188962,1945641.5304093314,2129730.1994439387
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Health cost,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Health cost,Non-infectious,All conditions,1.0,59235018.67195105,1365156.0170073407,56559312.87861666,61910724.465285435,2019-01-01,29.06975,2037685.864926635,46961.39516188962,1945641.5304093314,2129730.1994439387
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Mortality,External,All causes,1.0,10672000.7869519,151598115.909611,-286460306.39588565,307804307.96978945,2019-01-01,29.06975,367117.04734137375,5214978.316277607,-9854240.452562738,10588474.547245486
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Mortality,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Mortality,Non-infectious,All conditions,1.0,18138891.8490591,264043061.458526,-499385508.6096518,535663292.30777,2019-01-01,29.06975,623978.2539945855,9083086.764025353,-17178871.803495105,18426828.311484277
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Production loss,External,All causes,1.0,-4677045.4777203,215187884.604905,-426445299.3033341,417091208.3478935,2019-01-01,29.06975,-160890.4609678549,7402467.671889336,-14669727.097870953,14347946.175935242
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Production loss,Infectious,,,,,,,2019-01-01,29.06975,,,,
Cattle,SNNP,Periurban dairy,2019,Sub-adult,Sub-adult,Overall,Production loss,Non-infectious,All conditions,1.0,-14341215.777319,623780372.965216,-1236950746.7891424,1208268315.2345045,2019-01-01,29.06975,-493338.11874264485,21458057.704838056,-42551131.22022523,41564454.98273995
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Health cost,External,All causes,1.0,60496611.2495266,1466311.8480588577,57622640.02733123,63370582.47172196,2020-01-01,34.9271654040404,1732079.0436239725,41981.98826318822,1649794.3466281234,1814363.7406198215
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Health cost,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Health cost,Non-infectious,All conditions,1.0,60496611.2495266,1466311.8480588577,57622640.02733123,63370582.47172196,2020-01-01,34.9271654040404,1732079.0436239725,41981.98826318822,1649794.3466281234,1814363.7406198215
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Mortality,External,All causes,1.0,17426299.3587288,280245979.885836,-531855821.2175097,566708419.9349673,2020-01-01,34.9271654040404,498932.54024882626,8023725.276412409,-15227569.001519494,16225434.082017146
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Mortality,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,25896944.7731265,478003563.018408,-910990038.7429532,962783928.2892061,2020-01-01,34.9271654040404,741455.66849037,13685724.492349219,-26082564.336514097,27565475.67349484
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Production loss,External,All causes,1.0,455605879.55985,362400781.418887,-254699652.0211686,1165911411.1408687,2020-01-01,34.9271654040404,13044456.207349284,10375900.169011831,-7292308.123913907,33381220.538612477
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Production loss,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,1819240426.10174,1372193852.58816,-870259524.9710536,4508740377.174534,2020-01-01,34.9271654040404,52086689.68857372,39287295.05284799,-24916408.615008343,129089787.99215579
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Health cost,External,All causes,1.0,61780285.34722364,1439818.4887931652,58958241.10918903,64602329.585258245,2020-01-01,34.9271654040404,1768831.9287449776,41223.45664577194,1688033.9537192646,1849629.9037706908
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Health cost,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Health cost,Non-infectious,All conditions,1.0,61780285.34722364,1439818.4887931652,58958241.10918903,64602329.585258245,2020-01-01,34.9271654040404,1768831.9287449776,41223.45664577194,1688033.9537192646,1849629.9037706908
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,28815197.0295874,133721042.273007,-233278045.82550633,290908439.8846811,2020-01-01,34.9271654040404,825008.1761932514,3828568.414473682,-6678985.916175165,8329002.268561668
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Mortality,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,63498501.6383398,270289174.180868,-466268279.7561615,593265283.0328411,2020-01-01,34.9271654040404,1818026.1954780403,7738651.878964125,-13349731.487291643,16985783.878247723
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,-19698461.8600664,203706034.175224,-418962288.84350544,379565365.1233726,2020-01-01,34.9271654040404,-563986.846117998,5832309.373484375,-11995313.218147373,10867339.525911376
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Production loss,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,-65350921.6997479,621366255.977417,-1283228783.4154851,1152526940.0159895,2020-01-01,34.9271654040404,-1871062.8516160103,17790343.097969722,-36740135.323636666,32998009.620404646
Cattle,SNNP,Periurban dairy,2020,Oxen,Oxen,Overall,Health cost,External,All causes,1.0,31330806.3047779,1015602.3467592405,29340225.70512979,33321386.904426012,2020-01-01,34.9271654040404,897032.6089260462,29077.720307693646,840040.2771229666,954024.9407291256
Cattle,SNNP,Periurban dairy,2020,Oxen,Oxen,Overall,Health cost,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Oxen,Oxen,Overall,Health cost,Non-infectious,All conditions,1.0,31330806.3047779,1015602.3467592405,29340225.70512979,33321386.904426012,2020-01-01,34.9271654040404,897032.6089260462,29077.720307693646,840040.2771229666,954024.9407291256
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Health cost,External,All causes,1.0,62196769.6055486,1433413.8178577083,59387278.52254749,65006260.688549705,2020-01-01,34.9271654040404,1780756.293448126,41040.084452198054,1700317.7279218177,1861194.858974434
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Health cost,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Health cost,Non-infectious,All conditions,1.0,62196769.6055486,1433413.8178577083,59387278.52254749,65006260.688549705,2020-01-01,34.9271654040404,1780756.293448126,41040.084452198054,1700317.7279218177,1861194.858974434
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Mortality,External,All causes,1.0,11205600.8262996,159178021.705091,-300783321.71567875,323194523.36827797,2020-01-01,34.9271654040404,320827.6622701059,4557427.431161567,-8611730.102806564,9253385.427346777
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Mortality,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Mortality,Non-infectious,All conditions,1.0,19045836.4415122,277245214.531452,-524354784.0401337,562446456.9231582,2020-01-01,34.9271654040404,545301.52164335,7937810.335429627,-15012806.735798718,16103409.77908542
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Production loss,External,All causes,1.0,-4910897.75160659,225947278.835151,-447767564.26850253,437945768.76528937,2020-01-01,34.9271654040404,-140603.95954830316,6469098.657774651,-12820037.328786619,12538829.409690013
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Production loss,Infectious,,,,,,,2020-01-01,34.9271654040404,,,,
Cattle,SNNP,Periurban dairy,2020,Sub-adult,Sub-adult,Overall,Production loss,Non-infectious,All conditions,1.0,-15058276.5661858,654969391.613477,-1298798284.1286006,1268681730.9962292,2020-01-01,34.9271654040404,-431133.6574838062,18752434.789274644,-37185905.844462104,36323638.529494494
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Health cost,External,All causes,1.0,63521441.812002935,1539627.4404618007,60503772.0286978,66539111.595308065,2021-01-01,43.73377831884,1452457.2139388798,35204.53753703112,1383456.3203662988,1521458.1075114608
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Health cost,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Health cost,Non-infectious,All conditions,1.0,63521441.812002935,1539627.4404618007,60503772.0286978,66539111.595308065,2021-01-01,43.73377831884,1452457.2139388798,35204.53753703112,1383456.3203662988,1521458.1075114608
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Mortality,External,All causes,1.0,18297614.3266657,294258278.880128,-558448612.2783852,595043840.9317167,2021-01-01,43.73377831884,418386.31442422845,6728398.281411807,-12769274.317142911,13606046.94599137
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Mortality,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,27191792.0117837,501903741.169328,-956539540.6800991,1010923124.7036666,2021-01-01,43.73377831884,621757.2104916852,11476340.724787405,-21871870.61009163,23115385.031075
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Production loss,External,All causes,1.0,478386173.537842,380520820.489831,-267434634.62222666,1224206981.6979105,2021-01-01,43.73377831884,10938596.936449893,8700844.864481034,-6115058.9979329305,27992252.870832715
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Production loss,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,1910202447.40683,1440803545.21757,-913772501.2196071,4734177396.033267,2021-01-01,43.73377831884,43677965.19844564,32944867.80248961,-20893975.694433987,108249906.09132527
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Health cost,External,All causes,1.0,64869299.61458484,1511809.4132328234,61906153.16464851,67832446.06452118,2021-01-01,43.73377831884,1483276.819616564,34568.461069405326,1415522.6359205297,1551031.0033125984
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Health cost,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Health cost,Non-infectious,All conditions,1.0,64869299.61458484,1511809.4132328234,61906153.16464851,67832446.06452118,2021-01-01,43.73377831884,1483276.819616564,34568.461069405326,1415522.6359205297,1551031.0033125984
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,30255956.8810667,140407094.386657,-244941948.11678103,305453861.8789144,2021-01-01,43.73377831884,691821.2430786659,3210495.4061600314,-5600749.752994996,6984392.239152327
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Mortality,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,66673426.7202567,283803632.889911,-489581693.74396884,622928547.1844822,2021-01-01,43.73377831884,1524529.3062532987,6489346.308495183,-11194589.458397258,14243648.070903854
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,-20683384.9530697,213891335.883986,-439910403.28568226,398543633.3795429,2021-01-01,43.73377831884,-472938.4413639729,4890758.221816936,-10058824.556125168,9112947.673397223
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Production loss,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,-68618467.7847352,652434568.776288,-1347390222.5862598,1210153287.0167894,2021-01-01,43.73377831884,-1569003.8780659197,14918321.57788267,-30808914.170715954,27670906.41458411
Cattle,SNNP,Periurban dairy,2021,Oxen,Oxen,Overall,Health cost,External,All causes,1.0,32897346.620016802,1066382.4640972025,30807236.990386285,34987456.24964732,2021-01-01,43.73377831884,752218.2597666163,24383.497266638347,704426.6051240051,800009.9144092274
Cattle,SNNP,Periurban dairy,2021,Oxen,Oxen,Overall,Health cost,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Oxen,Oxen,Overall,Health cost,Non-infectious,All conditions,1.0,32897346.620016802,1066382.4640972025,30807236.990386285,34987456.24964732,2021-01-01,43.73377831884,752218.2597666163,24383.497266638347,704426.6051240051,800009.9144092274
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Health cost,External,All causes,1.0,65306608.08582604,1505084.5087505935,62356642.44867487,68256573.7229772,2021-01-01,43.73377831884,1493276.1493806886,34414.69195224372,1425823.3531542907,1560728.9456070862
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Health cost,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Health cost,Non-infectious,All conditions,1.0,65306608.08582604,1505084.5087505935,62356642.44867487,68256573.7229772,2021-01-01,43.73377831884,1493276.1493806886,34414.69195224372,1425823.3531542907,1560728.9456070862
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Mortality,External,All causes,1.0,11765880.8676145,167136922.790346,-315822487.80146366,339354249.5366927,2021-01-01,43.73377831884,269034.1726670777,3821689.531872561,-7221477.309803141,7759545.655137298
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Mortality,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Mortality,Non-infectious,All conditions,1.0,19998128.2635877,291107475.258025,-550572523.2421412,590568779.7693167,2021-01-01,43.73377831884,457269.6216135695,6656353.199938805,-12589182.650266487,13503721.893493628
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Production loss,External,All causes,1.0,-5156442.63918646,237244642.776908,-470155942.48192614,459843057.20355326,2021-01-01,43.73377831884,-117905.26310335104,5424746.086361026,-10750407.592370963,10514597.06616426
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Production loss,Infectious,,,,,,,2021-01-01,43.73377831884,,,,
Cattle,SNNP,Periurban dairy,2021,Sub-adult,Sub-adult,Overall,Production loss,Non-infectious,All conditions,1.0,-15811190.3944937,687717861.194151,-1363738198.3350296,1332115817.5460424,2021-01-01,43.73377831884,-361532.68714225,15725095.969992837,-31182720.788328208,30459655.414043713
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Health cost,External,All causes,1.0,-904985.9110107148,110507.02431387966,-1121579.678665919,-688392.1433555107,2017-01-01,23.8661044574125,-37919.297329214445,4630.291655308565,-46994.668973619235,-28843.925684809656
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Health cost,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Health cost,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2017-01-01,23.8661044574125,-0.0,0.0,-0.0,0.0
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Health cost,Non-infectious,All conditions,1.0,-904985.9110107148,110507.02431387966,-1121579.678665919,-688392.1433555107,2017-01-01,23.8661044574125,-37919.297329214445,4630.291655308565,-46994.668973619235,-28843.925684809656
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Mortality,External,All causes,1.0,82774783.2047346,283016919.453754,-471938378.92462325,637487945.3340924,2017-01-01,23.8661044574125,3468298.8735107887,11858530.157645926,-19774420.235475227,26711017.9824968
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Mortality,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Mortality,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Mortality,Non-infectious,All conditions,1.0,159627793.497246,538493856.810892,-895820165.8521023,1215075752.8465943,2017-01-01,23.8661044574125,6688472.92536121,22563123.26847471,-37535248.680849224,50912194.53157164
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Production loss,External,All causes,1.0,3007775310.0819,834610416.545941,1371938893.6518557,4643611726.511945,2017-01-01,23.8661044574125,126027073.89675085,34970533.96524131,57484827.32487787,194569320.46862385
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Production loss,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Production loss,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,2017,Adult,Adult,Overall,Production loss,Non-infectious,All conditions,1.0,9180705093.4022,1886275603.37247,5483604910.79216,12877805276.012241,2017-01-01,23.8661044574125,384675476.04111797,79035755.78236511,229765394.70768234,539585557.3745536
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Health cost,External,All causes,1.0,-291769.40655313927,74654.78249321332,-438092.78023983736,-145446.03286644115,2017-01-01,23.8661044574125,-12225.263116307173,3128.0673654315847,-18356.27515255308,-6094.251080061267
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Health cost,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Health cost,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2017-01-01,23.8661044574125,-0.0,0.0,-0.0,0.0
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Health cost,Non-infectious,All conditions,1.0,-291769.40655313927,74654.78249321332,-438092.78023983736,-145446.03286644115,2017-01-01,23.8661044574125,-12225.263116307173,3128.0673654315847,-18356.27515255308,-6094.251080061267
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Mortality,External,All causes,1.0,113131771.781586,204354597.368988,-287403239.0616305,513666782.6248025,2017-01-01,23.8661044574125,4740269.698536778,8562545.166667037,-12042318.828130612,21522858.225204166
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Mortality,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Mortality,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Mortality,Non-infectious,All conditions,1.0,153104798.07004,280869136.264238,-397398709.0078665,703608305.1479465,2017-01-01,23.8661044574125,6415156.622784647,11768537.121985305,-16651176.136306554,29481489.381875847
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Production loss,External,All causes,1.0,86445827.8209961,335157604.630826,-570463077.2554228,743354732.8974152,2017-01-01,23.8661044574125,3622117.2154531134,14043247.201439714,-23902647.299368728,31146881.730274957
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Production loss,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Production loss,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,0.0,2017-01-01,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Sidama,Crop livestock mixed,2017,Juvenile,Juvenile,Overall,Production loss,Non-infectious,All conditions,1.0,164130286.28509,650479812.287153,-1110810145.79773,1439070718.36791,2017-01-01,23.8661044574125,6877129.301850234,27255382.772998903,-46543420.93322762,60297679.53692809
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Health cost,External,All causes,1.0,-5009.502939316134,53348.8371970687,-109573.22384557078,99554.21796693851,2017-01-01,23.8661044574125,-209.90031901751138,2235.339130953114,-4591.165015685615,4171.364377650591
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Health cost,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Health cost,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Health cost,Infectious,PPR,0.0,-0.0,0.0,-0.0,0.0,2017-01-01,23.8661044574125,-0.0,0.0,-0.0,0.0
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Health cost,Non-infectious,All conditions,1.0,-5009.502939316134,53348.8371970687,-109573.22384557078,99554.21796693851,2017-01-01,23.8661044574125,-209.90031901751138,2235.339130953114,-4591.165015685615,4171.364377650591
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Mortality,External,All causes,1.0,15986894.5065093,228973589.544924,-432801341.00154173,464775130.01456034,2017-01-01,23.8661044574125,669857.7279353179,9594091.484578574,-18134561.581838686,19474277.03770932
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Mortality,Infectious,Brucellosis,,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Sidama,Crop livestock mixed,2017,Oxen,Oxen,Overall,Mortality,Infectious,Other Infectious,,,,,,2017-01-01,23.8661044574125,,,,
